Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDG16,OUT035,3644.7554094803563
DRB25,OUT046,1671.01181363452
FDY09,OUT046,2745.7991311264827
FDX48,OUT045,2595.253692738898
FDC03,OUT010,685.6007128721644
FDT47,OUT035,1862.5377415594096
FDW44,OUT027,4502.345927399962
FDT24,OUT017,1316.6167006308613
FDT12,OUT019,844.1643338302666
NCS38,OUT035,1899.9769268391028
FDO39,OUT035,3330.171347709495
FDA13,OUT046,641.851819603491
FDO48,OUT035,3878.4113840676673
DRJ01,OUT017,2295.378071142108
FDD53,OUT018,391.4179825244192
NCT05,OUT049,4209.196518013164
FDQ51,OUT045,697.3753263798253
FDU60,OUT013,2758.47719340575
FDC59,OUT046,1044.943377394153
FDP36,OUT035,877.3129516400923
NCM19,OUT017,1849.2456480561614
FDL16,OUT035,731.2808345749651
FDE50,OUT018,2726.7077450972934
NCR18,OUT013,651.17029325746
NCD30,OUT035,1678.1963078501838
FDH31,OUT013,1622.1273053747582
FDD56,OUT019,538.7317543977429
FDC47,OUT049,3908.296049612498
FDZ21,OUT045,1572.8318009550183
FDM01,OUT049,1751.0303324711
FDF24,OUT013,1228.487073051854
FDW23,OUT017,741.6968854158955
FDY52,OUT018,853.6885397841394
DRH37,OUT027,4236.739127704902
DRO47,OUT027,2931.450485298128
FDR25,OUT049,4676.080490013473
FDQ24,OUT027,5388.922000124055
DRJ51,OUT018,3319.866363675936
NCU06,OUT035,3913.427545113865
NCV18,OUT018,1243.4988466018397
NCC06,OUT027,3419.5275641462717
FDZ01,OUT018,1362.5343235355188
FDT14,OUT017,2087.7965092326945
FDD11,OUT019,840.9197320134153
FDN09,OUT017,3972.6345255846595
NCO18,OUT010,596.8801621169447
FDZ50,OUT045,3013.1430424284313
FDS44,OUT013,3852.1551485121367
FDI36,OUT045,3125.3013835659126
FDA26,OUT010,773.3684085454006
NCY53,OUT049,1793.9877127984262
FDF32,OUT049,3262.3951252238658
FDF59,OUT010,267.63361033118116
FDB20,OUT046,1212.0567623230118
DRH11,OUT035,1005.2152169594
FDT03,OUT049,2483.4710862343973
NCH06,OUT035,3783.391215227865
FDR55,OUT049,3164.951444379687
FDI10,OUT035,2840.8544764618478
FDZ12,OUT045,2027.8456600357629
FDM12,OUT049,3167.999606957975
DRB25,OUT045,1631.1384393745639
NCS41,OUT013,3125.930775553122
NCT53,OUT049,2629.658750676292
NCD55,OUT013,623.6103653480528
FDY08,OUT049,2187.27927253881
NCP55,OUT049,997.4458910824184
FDA33,OUT013,2355.424712701422
FDQ33,OUT013,2572.882931573802
FDE45,OUT027,4622.4693036584495
FDT26,OUT013,2043.5336378120026
NCV53,OUT049,4705.838381348444
FDK60,OUT027,2835.2393612029846
NCJ29,OUT046,1203.5011943084767
FDI15,OUT045,4542.121553291913
FDX21,OUT013,1820.7631850536643
FDV49,OUT019,919.1555662172203
DRO59,OUT046,1231.1652325155112
FDZ14,OUT045,1861.150136922007
FDP32,OUT027,3487.4233440644384
FDC33,OUT017,3389.250398079854
FDT14,OUT010,238.33605361921045
NCN54,OUT027,2190.3867338346504
FDR57,OUT027,4000.650861132705
DRK12,OUT046,551.6097757124348
FDX52,OUT049,3266.367140449335
FDX08,OUT010,650.453629133247
FDP10,OUT010,95.26846904716491
NCP50,OUT045,1159.4149323725007
NCL06,OUT013,3979.262669152997
FDP25,OUT013,3720.535494424213
FDE53,OUT013,1575.3143763855041
FDL27,OUT017,1206.0686884950126
FDC35,OUT049,3671.2665245975354
DRJ47,OUT010,514.8800492597111
FDD16,OUT018,951.8720036936966
NCN42,OUT049,2550.752355339631
FDC38,OUT027,3335.094186787061
NCO07,OUT045,2937.751796456911
FDQ20,OUT049,639.2159993938761
FDI32,OUT046,1845.9845655402166
FDN20,OUT010,531.012374630167
DRJ51,OUT027,5904.480517001411
FDU08,OUT045,1483.4499173478898
DRN37,OUT019,455.85890171444424
FDD05,OUT010,263.5189778299284
FDW15,OUT046,2506.315673068199
FDI52,OUT046,1962.9070976358516
DRM11,OUT049,4225.201836621919
NCO06,OUT045,530.6029458706261
FDU38,OUT049,3290.8262039967335
FDU59,OUT018,2200.0979611899807
FDJ10,OUT046,2284.3680886429747
FDM13,OUT049,1997.3849125785553
NCJ30,OUT019,487.09512328553666
FDM45,OUT018,1808.0424687157392
FDP36,OUT045,780.1798066902584
NCD30,OUT010,89.57755370666992
FDN48,OUT017,1554.8004701881061
FDY32,OUT049,2705.498830660517
FDU47,OUT046,2169.3471978634807
FDF17,OUT019,641.4982392077026
FDP34,OUT017,2622.434086483501
FDA47,OUT049,2726.1423342970147
DRD27,OUT027,2717.317554643991
FDW38,OUT045,1011.8385827831056
FDZ15,OUT019,269.0708305618778
FDZ03,OUT027,5480.582793381861
NCN19,OUT049,3204.7585561542296
FDG02,OUT035,2987.0911800030312
FDS31,OUT035,3469.5928567066476
FDW43,OUT019,837.3491138395124
FDZ47,OUT010,74.164114060521
FDO57,OUT017,2602.9930188664034
NCL07,OUT013,608.515433893812
NCV42,OUT013,1739.2661620951446
FDP40,OUT017,1856.3744081002253
FDP48,OUT019,689.301237798535
FDH21,OUT017,2684.385671228883
NCP02,OUT049,1012.9265922755758
FDK24,OUT049,767.7721903850656
FDC41,OUT045,1157.1751127990158
FDF08,OUT017,1476.8771294422995
FDO49,OUT017,846.7067403391975
FDS56,OUT027,7141.193390691677
FDX46,OUT018,778.4321532910943
FDQ07,OUT013,3744.7941192425837
FDC32,OUT010,39.240840493327994
FDT21,OUT019,785.715766474846
FDG58,OUT045,2417.7336923598214
FDW14,OUT049,1435.3603709865038
DRA12,OUT027,3297.2731463905475
FDV27,OUT013,1327.3294889901133
DRD25,OUT013,1792.883529904985
DRF48,OUT027,4985.904423714107
FDX24,OUT017,1526.3679312931536
DRJ51,OUT046,3608.980517697375
FDE45,OUT045,2875.8218660586936
FDE14,OUT046,1706.6992407460814
FDG53,OUT045,1963.327259717721
FDT08,OUT046,2455.2745183543543
DRC27,OUT027,5709.767927598891
FDG20,OUT035,2839.6597799053816
FDC21,OUT046,1805.546379941161
FDV31,OUT018,2575.3354692803946
FDB58,OUT045,2075.3800776242074
FDV23,OUT046,2012.5773141918037
FDA25,OUT019,161.95380360426887
FDC15,OUT046,2540.776113562904
FDU47,OUT049,2166.118196662822
FDE23,OUT013,727.9954174493035
FDS08,OUT013,2676.9245779249927
FDW03,OUT027,2823.2968709799075
FDJ60,OUT018,2416.022004388839
FDM34,OUT017,2154.6632044285693
FDW33,OUT013,1725.4741876034686
FDZ40,OUT013,855.7583581804332
FDE33,OUT018,1020.8768109709118
NCC06,OUT010,299.3752855325719
FDU11,OUT046,1949.4487653084298
FDL44,OUT017,2784.7647026644886
NCZ29,OUT017,2087.0509202092803
FDG28,OUT010,876.2359952333768
FDL12,OUT018,764.9914399658734
FDD52,OUT017,1821.092681293839
FDO15,OUT013,1056.4415611054262
NCN29,OUT027,1427.3678363907547
FDW36,OUT013,1643.629393390224
FDB21,OUT046,3703.020022978217
FDZ28,OUT013,1990.5679003263424
FDY10,OUT035,1946.8033888718162
DRG39,OUT017,837.7739082700542
FDN28,OUT013,1630.479867620732
FDV15,OUT035,1774.3397700326905
DRI13,OUT035,3758.4760608098136
FDH20,OUT046,1646.307471827853
FDY51,OUT013,3547.426720827325
FDE16,OUT013,3593.8033624714444
FDX40,OUT018,435.4836320120985
FDC48,OUT018,1042.4505561324056
FDS14,OUT046,2377.261306625021
FDX56,OUT017,3923.2211779527024
FDI10,OUT046,2797.7814030332215
FDI14,OUT013,2428.5355410418015
DRM48,OUT013,641.2730144870296
NCH07,OUT027,4104.462884868493
FDY26,OUT013,3599.993326933543
FDD02,OUT027,3070.6476630892466
FDM12,OUT046,3065.0958232994235
DRF01,OUT010,335.6255068995388
FDV36,OUT046,2208.651536146988
DRI59,OUT013,3836.1850239514665
FDV03,OUT018,2224.7767938317547
FDO39,OUT017,3283.640336100709
NCB07,OUT018,2924.9912240532344
FDH38,OUT027,2825.820060293439
FDZ13,OUT035,895.2416371314661
NCZ30,OUT046,2066.9663978371627
NCA06,OUT035,591.0534742797491
FDB04,OUT049,1401.3826964481111
FDN50,OUT013,1445.0550121767494
NCG06,OUT049,4131.012326429479
NCY17,OUT018,426.42337123041574
FDC23,OUT046,2774.356423306532
FDK33,OUT049,3467.2997933914976
FDR03,OUT049,3571.9274325277147
FDZ07,OUT045,1052.4306694933866
FDO38,OUT013,1172.786886050679
FDS59,OUT046,1819.4938085060521
DRM11,OUT019,799.9800041972773
FDX52,OUT027,4948.363898048817
DRJ35,OUT018,749.7856173862491
NCP53,OUT046,3724.5715100684824
FDW15,OUT019,369.8422278900846
DRI47,OUT045,2415.709250377867
DRZ11,OUT035,2034.8061892517233
FDS02,OUT013,3213.0786815425577
DRD49,OUT018,3806.651612772634
FDW38,OUT049,1018.5520263410627
FDR21,OUT019,501.4705819818862
FDE40,OUT013,1129.8964799737892
FDI02,OUT045,1730.5324111534749
FDQ04,OUT045,690.8513065500568
FDY14,OUT017,4376.84872431109
NCT54,OUT046,1565.3491286548299
DRD25,OUT017,1809.192547268259
DRE01,OUT045,3957.374574792209
FDJ12,OUT010,833.6776732861063
NCZ05,OUT049,1686.8958102418298
DRB25,OUT019,129.2976607757752
NCC31,OUT045,2470.473634083782
FDM16,OUT045,1194.3503363960874
DRG11,OUT049,1751.1538295142152
FDV24,OUT027,3884.9958840867544
FDV43,OUT046,669.2197686536553
FDG05,OUT018,2208.451792535891
FDV23,OUT010,219.045850219026
FDI58,OUT018,1244.3152863483272
FDQ11,OUT017,4658.099357415551
FDC05,OUT027,5143.644253167815
FDF40,OUT013,4008.90454997875
FDU02,OUT018,3425.086384572716
FDT32,OUT013,3113.3562131168997
NCF06,OUT017,3981.15089948173
FDT46,OUT013,738.9961377858372
FDR58,OUT010,42.13150202079421
FDY04,OUT046,2660.9178631427003
FDT58,OUT045,2497.277602210328
FDE46,OUT049,2549.889584938687
DRH11,OUT017,948.6705274221853
DRI51,OUT046,2789.0407757078297
FDC35,OUT017,3383.7619497087057
FDP45,OUT035,4139.871725240831
FDC45,OUT017,2844.2182409514694
FDU01,OUT045,2898.980584029687
FDJ53,OUT010,239.50670606596324
FDJ46,OUT017,2869.3153899461977
FDX07,OUT013,3194.934765917833
NCI30,OUT049,3757.182923215177
FDE47,OUT027,3398.1541022776037
FDV48,OUT045,1295.4131822979414
FDN16,OUT019,165.41351750939916
FDM52,OUT013,2466.243964175956
FDA32,OUT027,5429.864232061874
FDH05,OUT017,3970.295387651966
FDW25,OUT010,51.10928280166396
FDQ09,OUT046,1772.1207099122512
NCM17,OUT010,113.66862421507062
DRM59,OUT046,2376.4986997456276
FDV47,OUT027,2350.3872870571527
DRE15,OUT035,1274.394145351447
FDS25,OUT010,130.21483171369636
NCZ05,OUT018,1454.8791041121638
NCV05,OUT019,408.8436393693096
DRM37,OUT046,3247.3023303716923
FDV58,OUT027,5200.156794511208
FDN22,OUT027,6139.694179300008
NCO06,OUT049,581.4727838413601
FDT56,OUT019,30.21380354539834
FDM02,OUT013,1384.5987240713605
FDA09,OUT046,2927.75245069387
NCC06,OUT035,2363.2245641009276
NCL54,OUT049,2939.5098086204466
NCB55,OUT017,943.8833445367105
FDB12,OUT017,1816.6607896114122
NCA54,OUT049,3051.4854735490867
NCS38,OUT049,1930.0075103153442
FDC02,OUT049,4572.562236787307
FDK44,OUT019,472.24586975158314
FDE16,OUT035,3748.065400895521
NCS05,OUT035,2239.7275815025278
FDZ59,OUT045,2770.6025998243836
FDI20,OUT017,3855.091765440386
FDQ14,OUT046,2320.2463275945324
FDF53,OUT017,3188.23948469931
FDW25,OUT017,1430.4581761070683
NCQ43,OUT010,140.7413523690767
FDX52,OUT013,3068.1648424848513
FDE28,OUT045,3743.2668962810317
FDN15,OUT017,2193.8647226980356
FDO28,OUT017,1894.0296307299038
FDQ33,OUT045,2593.1417801022235
FDM22,OUT010,118.49932460772885
FDJ03,OUT017,799.1646212733766
FDI16,OUT045,917.3097574058462
FDI09,OUT027,6034.717036051126
FDX55,OUT013,3609.881436491556
FDS23,OUT027,3334.2770177028615
DRC12,OUT045,3020.158817059893
FDH41,OUT049,3664.8870583518838
FDN01,OUT013,2742.4973057966804
FDV55,OUT045,2406.994212328873
NCJ19,OUT013,833.5206698415471
NCY29,OUT010,43.525680069328594
FDP03,OUT018,1882.0747405841055
FDZ52,OUT045,1626.3232910338386
FDH31,OUT010,123.32840281711329
FDQ19,OUT018,3568.066741037975
FDS15,OUT035,1865.6615326014562
FDN32,OUT017,3286.2351032147217
FDH32,OUT049,1669.882330552767
FDF33,OUT017,1855.158061190651
FDJ22,OUT046,2956.5463194543213
FDG56,OUT010,58.13139776313724
FDC05,OUT046,3086.2690385572023
FDK09,OUT013,3827.3889405735868
NCV29,OUT045,2784.229997787217
NCC43,OUT019,853.9637016713135
NCA42,OUT049,2586.173206747047
FDC10,OUT046,1848.9347549272977
FDC16,OUT013,1368.6148098420774
NCL17,OUT013,2230.786635436956
FDA51,OUT035,1861.9247634626226
FDW01,OUT017,2543.6422610966492
NCF30,OUT045,2035.8094435830244
FDN49,OUT013,686.2734647905412
FDY20,OUT045,1381.4215678111862
FDC15,OUT045,2445.318808131055
FDY24,OUT046,1107.8078481361463
NCG43,OUT017,1585.697571225058
FDA48,OUT013,3574.4024755377573
NCF55,OUT017,693.2177067533561
FDL38,OUT049,1540.3336020949628
NCQ29,OUT018,3616.8366403712785
FDC34,OUT017,2728.4172176038974
FDP36,OUT027,1696.3526438717709
FDN50,OUT010,85.16882613246729
FDO23,OUT049,1513.7087783536997
FDT56,OUT013,880.9797216002474
FDT13,OUT027,4854.005753330558
FDZ03,OUT013,3283.888237345895
FDQ03,OUT010,848.8427961571896
FDU44,OUT045,2670.2165541060535
FDD03,OUT049,3829.689756022502
NCH30,OUT013,1790.0210496588622
FDS60,OUT010,328.6446988917799
FDG08,OUT046,2910.64090267651
FDX38,OUT017,784.6180271179875
FDD22,OUT017,1873.8434919022577
FDW51,OUT013,3527.38850818462
FDL09,OUT017,2737.5345465701957
FDZ60,OUT045,1499.6545616483254
NCH07,OUT046,2634.3710784842024
NCQ41,OUT049,3366.982218386504
FDW04,OUT049,2045.2307677193573
FDI08,OUT027,6330.77113461063
FDR19,OUT019,389.8673239630095
FDV13,OUT046,1431.7190786911624
FDB52,OUT017,3816.2492274403535
FDZ48,OUT027,3011.4862069139394
NCO14,OUT049,757.9037551985483
FDZ50,OUT013,3292.502565695935
FDN27,OUT019,186.175057116865
FDQ60,OUT013,1952.2695981726547
FDR49,OUT017,836.0457018419653
DRJ35,OUT027,1878.4752986021883
DRI49,OUT017,1324.8143799303941
FDB47,OUT017,3690.921463556702
FDP37,OUT010,285.88312740537754
FDR26,OUT049,2703.5008733424515
FDY31,OUT019,377.2389136157505
FDC11,OUT045,1312.1035168177468
DRP47,OUT035,4237.976432964783
NCY54,OUT018,2491.8794335562006
FDR27,OUT046,2179.4040843719845
FDQ21,OUT019,234.6886782770063
NCQ29,OUT035,3926.881520299048
FDJ02,OUT046,2583.3965096756788
FDE21,OUT018,1625.69103882917
FDM39,OUT046,2850.490865840806
FDZ01,OUT017,1832.822320233021
NCB19,OUT018,1338.6088046137713
FDU03,OUT046,2883.7511123405275
FDP27,OUT049,3346.553346248826
DRF01,OUT045,2156.7652855420115
FDM03,OUT049,1751.1241819631384
FDV01,OUT046,2550.208314087875
FDS16,OUT046,2601.5095071950805
FDO45,OUT035,1509.4478073401779
NCX06,OUT035,3208.439307375223
FDP13,OUT046,672.8905732540227
NCR38,OUT018,4003.1387715757846
FDA01,OUT013,877.127099618733
FDT26,OUT017,1921.3074655974226
FDD44,OUT027,6998.137984774527
FDB26,OUT013,878.5476789160581
FDP45,OUT019,908.8291103555053
NCP55,OUT046,957.0723021824466
FDT23,OUT017,1312.0261316150018
FDO51,OUT045,685.7256627777707
FDA44,OUT046,871.983300937844
NCJ31,OUT018,3656.6157615426932
FDX37,OUT045,1569.3990353492054
NCD18,OUT049,3859.3163342863427
FDN40,OUT027,3761.4334209078283
FDL33,OUT017,3167.2547499573557
DRF48,OUT035,3107.4925589400823
FDW08,OUT035,1721.5871853082244
FDX39,OUT018,3056.7142747932994
FDB38,OUT049,2686.6713147338437
FDY46,OUT018,2842.722547886117
NCB06,OUT049,2692.6858358301265
FDA34,OUT035,3165.7936950691096
FDA35,OUT045,1994.567189628907
FDQ07,OUT035,3794.5874832675704
FDU32,OUT045,1959.8976221734936
FDU26,OUT013,2050.820733967424
FDU13,OUT010,454.2869690301961
FDO09,OUT035,4617.129592628511
FDW03,OUT019,163.00994384068636
FDB38,OUT013,2624.0500200667657
FDL26,OUT010,365.2410162906569
NCN43,OUT045,1976.1520187708345
FDH08,OUT045,3667.0821172127485
NCC31,OUT019,454.3309332633415
FDH14,OUT035,2275.1267933369672
FDL40,OUT017,1649.9618720166272
FDD20,OUT035,2198.2924922590423
NCV53,OUT035,4547.334250793697
FDD16,OUT045,1084.2688518511584
FDP24,OUT035,1918.1448498491272
FDQ25,OUT045,2809.551026077426
FDM38,OUT035,929.3460697026393
NCT18,OUT010,547.7586562211469
FDM34,OUT049,2160.6431696414043
DRH37,OUT010,484.0183261937991
NCE07,OUT013,2278.961082241862
FDG12,OUT013,1891.1918999634725
FDB59,OUT010,606.9070345072747
FDS10,OUT018,2608.3104461464136
FDN21,OUT010,446.185605639822
FDM02,OUT045,1386.8168995531885
FDO44,OUT049,1876.8455578178289
NCN17,OUT017,1701.184940402446
FDH16,OUT018,1250.0754736976035
FDL44,OUT046,2629.3847208548136
FDY47,OUT017,2036.9794195062211
DRI39,OUT046,928.3254603891514
NCX54,OUT018,1467.5438525176535
FDE59,OUT046,622.6319692263102
FDO46,OUT045,2795.457161830856
DRE13,OUT046,1391.827517413564
FDW14,OUT013,1372.9208652054713
FDF35,OUT046,1624.1029742889743
FDO50,OUT019,100.85160860890664
DRF49,OUT017,1811.05225150398
FDT60,OUT049,2095.7707106741113
FDP38,OUT045,696.3354766235192
FDA31,OUT027,4376.089370342407
FDY52,OUT010,62.35102714566787
FDD03,OUT027,5908.901450691926
FDN52,OUT018,1208.1707170673947
FDU20,OUT010,236.078372018784
FDD22,OUT035,1810.3154874463205
NCB55,OUT019,63.35006632906746
FDN27,OUT045,1785.1088021705345
FDD16,OUT013,1178.3009410357854
FDW48,OUT046,1145.3786683310773
DRN35,OUT045,591.2143164413077
FDX25,OUT049,3130.5284123550623
DRD49,OUT049,4143.2897728497755
FDE21,OUT019,228.87799723015755
FDN44,OUT035,2771.7258711142986
DRC01,OUT049,805.3421644274678
NCK30,OUT046,3789.7790706676847
FDU39,OUT013,879.7632606930151
FDB49,OUT013,1537.7700084209553
FDS12,OUT045,2107.0648799934042
FDR57,OUT018,2410.200145202932
FDX22,OUT027,5720.6698317491855
FDC60,OUT013,1477.494222512415
NCE42,OUT049,3513.789017518257
NCK42,OUT049,3497.2360165167643
DRE01,OUT017,3831.667035723014
FDE57,OUT018,1840.414451626925
DRK59,OUT019,665.7889513973554
FDB10,OUT027,5723.608917728819
FDQ25,OUT046,2874.931026638081
FDY26,OUT017,3786.0657872213596
FDG28,OUT049,3957.8207074293787
FDM14,OUT049,1812.6117903013064
NCH29,OUT049,1693.7905134740977
FDD48,OUT049,1992.8368931475216
FDC17,OUT045,3406.2525396432925
DRH49,OUT027,2230.963390942869
FDN44,OUT018,2355.208510350308
FDC29,OUT045,1843.1281068725891
DRK01,OUT019,82.6098449449179
FDD48,OUT017,1909.1993885399024
FDB59,OUT013,3089.5183924417524
FDY45,OUT010,1006.3438756172899
FDX60,OUT035,1270.3572127669306
FDT09,OUT010,332.6004390789818
DRB24,OUT018,2261.41331487119
FDL13,OUT035,3916.632102053545
FDN16,OUT035,1815.291068571604
FDK57,OUT013,2033.032424064192
FDO22,OUT027,2251.177714642277
FDC57,OUT010,651.3454281126064
FDZ13,OUT027,1670.853275721175
FDW27,OUT013,2402.193405663149
FDX10,OUT049,684.6494870621073
FDY08,OUT018,1873.0130998175475
FDA49,OUT017,1418.546457379565
FDC32,OUT018,1327.4137906741641
FDO04,OUT035,998.591033956854
NCZ54,OUT013,2641.792875879943
FDY40,OUT045,755.150723151373
FDW36,OUT045,1591.7498539789942
FDE11,OUT017,3122.1460518535773
DRE37,OUT045,3089.6289161117843
NCK19,OUT017,3074.6625065895387
FDT19,OUT035,2978.2534232285107
FDE56,OUT045,972.4260655500548
FDZ57,OUT010,211.76267371187063
FDB35,OUT035,1583.3608512826697
FDF09,OUT010,255.03555307764034
FDO34,OUT046,2726.7385419428083
FDA55,OUT046,3886.8362010118635
NCM18,OUT035,1196.087915741897
FDJ20,OUT019,301.19957136687003
DRQ35,OUT019,223.24685187483934
FDG02,OUT013,2938.5288957633184
NCU29,OUT018,2246.3511372820353
FDL27,OUT027,1798.226210017834
NCA54,OUT035,3109.662108158414
FDJ32,OUT035,1051.3840274585857
FDB21,OUT019,853.8790069207324
FDR46,OUT035,2557.336860451185
FDZ32,OUT046,1763.6636064418083
DRF36,OUT017,3350.5792849459745
NCU54,OUT017,3528.1520983343084
NCI31,OUT017,659.1088031372924
DRA59,OUT035,3019.467941071341
NCC55,OUT045,612.288235386162
FDE44,OUT018,570.7983015141095
NCN26,OUT018,1562.5485717506444
FDC11,OUT049,1304.9469153631997
FDV24,OUT035,2250.1930325846815
FDR40,OUT019,80.13030609891052
NCQ17,OUT049,2665.078789903608
FDC46,OUT045,2949.17439789444
NCM18,OUT046,1139.927435172731
FDK16,OUT046,1560.9398917464348
FDI28,OUT017,1279.7625607364678
FDS11,OUT018,3227.2175256043915
DRD13,OUT046,1006.1968653673374
FDL36,OUT035,1457.7691122261147
FDI27,OUT013,736.2519800086402
FDJ53,OUT019,203.61073573032164
FDS44,OUT045,3877.423683611111
FDE28,OUT046,3670.015440699611
FDQ33,OUT018,2268.4833539091846
FDB37,OUT017,4336.20881096375
FDQ31,OUT045,1390.485086189029
NCQ05,OUT046,2404.6869162737758
FDE10,OUT013,2081.2942261186254
FDF38,OUT017,665.876173681626
FDE50,OUT019,623.7781830645599
DRG37,OUT010,437.7290048504444
NCH06,OUT049,3818.972660659758
FDY14,OUT045,4356.603710814118
FDO27,OUT017,1716.581871793758
FDQ19,OUT049,3865.803907817863
FDZ26,OUT019,784.3881650559266
FDN51,OUT013,4579.781455561349
FDK20,OUT035,2165.9713031527863
FDD40,OUT018,2679.0351440858935
DRI25,OUT018,746.2826017921853
FDH56,OUT017,1892.1796378951756
FDI36,OUT027,4890.581358766055
DRH11,OUT018,747.061650307087
NCV18,OUT017,1532.0903760253493
DRI01,OUT049,2983.121803466931
DRE48,OUT049,3251.6319661017114
FDS51,OUT035,1054.8089868780396
FDM38,OUT017,905.927549302518
FDB60,OUT027,4972.161143892359
FDY58,OUT035,3930.5882912733664
FDY22,OUT045,2281.5197460375307
FDF11,OUT027,5648.739760020887
FDZ51,OUT035,1660.4081595087482
FDQ45,OUT017,3037.1606969954246
FDF17,OUT035,3262.2293276354735
NCF31,OUT027,3701.559446198074
FDA37,OUT013,1915.842073807782
FDO51,OUT046,758.7294825390078
FDF34,OUT013,2820.5045295577133
FDD57,OUT018,1297.041588246149
FDO37,OUT046,3874.5189903817095
FDR49,OUT049,893.2177525912192
FDS39,OUT049,2238.1162968459353
FDI48,OUT027,1661.0094363422495
DRM35,OUT049,3085.0824287974538
FDV57,OUT035,3319.1670989758168
FDZ55,OUT013,2576.554189934314
FDI28,OUT035,1320.983232788725
FDS21,OUT045,1009.5238834009691
FDT34,OUT013,1681.1034963515306
DRI25,OUT035,992.2269212115784
FDT47,OUT010,136.4118386772882
DRH39,OUT045,1120.2580995060825
NCD54,OUT045,2126.49000353995
FDU16,OUT027,2462.5947723841546
NCW29,OUT045,1976.4127856060725
FDV25,OUT027,5618.5750513879275
FDM56,OUT035,1776.4666673403037
FDZ04,OUT027,1988.2413032067245
FDG59,OUT019,266.6762733950984
FDI56,OUT045,1400.7258242073694
FDS33,OUT035,1510.2528206587556
FDC23,OUT049,2949.2396286530325
FDT11,OUT049,3310.3345630252006
FDG17,OUT045,4012.5872402286655
FDZ44,OUT045,1728.023968492121
FDJ52,OUT013,2582.019191181498
DRI23,OUT046,2535.168679633605
DRE15,OUT010,12.011158853180367
NCF07,OUT013,1561.3555094048734
NCR29,OUT049,948.4371674721457
FDE44,OUT019,139.74817871027884
FDT23,OUT035,1349.07980419474
NCG06,OUT017,3974.0704136309864
NCU41,OUT010,604.0859632576703
FDH46,OUT017,1780.2718391862727
FDV31,OUT013,2901.497344523205
NCT41,OUT027,3774.458592438081
FDE22,OUT027,4086.9338755604404
FDC26,OUT045,1653.2758171594126
DRF51,OUT017,691.0977133890327
NCY53,OUT019,204.46017134028446
FDY21,OUT017,3473.528729695308
FDL27,OUT013,988.8050391325729
FDZ34,OUT049,3309.2172026399166
NCF43,OUT010,399.706780932988
FDC21,OUT035,1882.352508913923
FDL26,OUT013,2573.570942167797
FDT25,OUT010,190.19698378977333
NCR30,OUT046,1060.1660630726826
DRL23,OUT019,137.0015496888014
NCR05,OUT049,3194.0591247444577
NCE19,OUT018,777.13376225172
FDY07,OUT035,713.8830654456887
FDB10,OUT017,3925.914908214061
FDP57,OUT013,1670.8983539053286
FDU48,OUT019,274.4272607616206
FDH48,OUT035,1431.2995563937172
FDO33,OUT035,1921.1314499957464
NCU29,OUT045,2292.724777222419
FDW35,OUT046,729.672357011693
FDH05,OUT010,771.3620008645148
FDP26,OUT049,1691.1232633327909
DRG27,OUT035,746.4476719396786
FDQ33,OUT046,2621.7000702464006
FDH20,OUT010,97.15658655134682
FDV14,OUT046,1350.605755981861
DRD01,OUT046,899.7194318040257
NCI17,OUT049,1664.7443263993584
FDF39,OUT010,1029.8779439319344
FDX37,OUT046,1628.1689999906466
NCX17,OUT035,3421.3734975738043
FDN03,OUT013,4521.641802462399
NCS41,OUT010,571.1276802883641
FDH34,OUT045,3044.009672472457
NCX53,OUT018,2067.3630551066412
FDY31,OUT046,2325.871334857345
FDD20,OUT017,2169.05710089839
FDE51,OUT045,766.7520013326408
FDV27,OUT046,1426.6451622679572
FDF16,OUT035,2460.144086546359
FDZ02,OUT049,1587.2883158653688
NCK05,OUT045,978.1171562403302
FDM12,OUT027,4871.755224297508
NCA05,OUT018,2070.175380938114
FDX33,OUT045,2508.471556387279
FDM25,OUT049,2907.679456662939
FDE41,OUT018,1193.948375402607
FDW14,OUT045,1381.7840137099531
NCD30,OUT046,1523.1349102136571
FDB23,OUT010,832.5780723213655
FDF45,OUT046,1043.0791069222425
FDW20,OUT017,2101.786606832289
FDF47,OUT045,2936.9251168729297
NCR05,OUT019,722.6229470626062
DRB01,OUT046,3054.6643327505903
FDE36,OUT013,2690.6814113430155
FDU56,OUT049,3245.877055407578
FDB23,OUT049,3593.3487031574864
FDN48,OUT049,1466.9078698588598
FDS43,OUT013,3071.3919608905817
NCN05,OUT013,2991.147156253995
NCL53,OUT049,3097.5310566626117
FDL56,OUT046,1417.544180316093
FDH17,OUT018,1367.6764252974338
FDP37,OUT046,2064.6978813323135
FDG09,OUT019,674.473536825213
FDA55,OUT045,3823.836865714589
FDX31,OUT049,4000.260979788483
FDJ41,OUT045,3911.2962549910535
DRC24,OUT045,2563.1129471609306
FDQ21,OUT035,2109.280884433889
NCT54,OUT045,1392.41892579632
FDH08,OUT049,4039.334613242303
FDY38,OUT018,3686.0265013832736
DRM11,OUT010,844.5552124171201
FDG32,OUT049,3152.299566438863
NCH18,OUT046,3676.5437794184595
FDI20,OUT035,3950.3003362289455
FDA33,OUT018,2153.670335928739
FDN45,OUT013,3380.7570963101157
FDT45,OUT010,109.14623378828058
FDR32,OUT035,3970.635746701874
FDA48,OUT017,3659.498450641346
